法人区分,施設屋号,施設郵便番号,施設都道府県,施設市町村,施設住所１,施設住所２,施設電話番号,許可番号,枝番,業種名,細分類名,新規許可日,許可開始日,許可終了日,廃止日,抹消日 
1,秀月,935-0021,富山県,氷見市,幸町9-78,,0766-74-5941,266,2,ふぐ処理営業,,20110711,20240715,20290714,,
1,有限会社　鋤田商店,939-0128,富山県,高岡市,福岡町江尻249-1,,0766-64-4010,990240,4,飲食店営業,仕出し弁当,19931111,20221111,20271110,,0
1,有限会社　鋤田商店,939-0128,富山県,高岡市,福岡町江尻249-1,,0766-64-4010,990240,1,魚介類販売業,,19931111,20221111,20271110,,0
1,山王荘,939-0128,富山県,高岡市,福岡町江尻249-1,,0766-64-4010,990551,1,飲食店営業,料理,19931111,20221111,20271110,,0
1,小境荘,935-0413,富山県,氷見市,小境81,,0766-78-1934,990775,1,飲食店営業,旅館,19940714,20191210,20251209,,0
1,小境荘,935-0413,富山県,氷見市,小境81,,0766-78-1934,990775,2,酒類製造業,,20071210,20191210,20251209,,
1,小境荘,935-0413,富山県,氷見市,小境81,,0766-78-1934,990775,3,ふぐ処理営業,,20110207,20230207,20290206,,
1,小境荘,935-0413,富山県,氷見市,小境81,,0766-78-1934,990775,4,魚介類販売業,,20211209,20211209,20251209,,
1,やきとりの名門　秋吉小さか店,937-0801,富山県,魚津市,新金屋2-2-10,,0765-24-0022,990137,1,飲食店営業,軽飲食,19970708,20220708,20270707,,0
1,やきとりの名門　小さか　サンプラザ店,937-0051,富山県,魚津市,駅前新町5-30,サンプラザ１Ｆ,0765-22-7595,991126,1,飲食店営業,そう菜,19990514,20230514,20290513,,0
1,有限会社　松島商店　松島松鶴堂,939-1861,富山県,南砺市,城端164-1-1,,0763-62-0039,992429,1,菓子製造業,,20050419,20230512,20290511,,0
1,（有）菖池商店,935-0005,富山県,氷見市,栄町10-62,,0766-72-0144,990017,1,みそ又はしょうゆ製造業,,19691115,20211101,20261031,,0
1,（有）上田醤油店,939-0714,富山県,下新川郡朝日町,桜町3114,,0765-82-0127,990736,2,みそ又はしょうゆ製造業,,19870510,20240510,20290509,,0
1,城山,935-0002,富山県,氷見市,阿尾527,,0766-72-1431,991019,1,飲食店営業,旅館,19980411,20210401,20260331,,0
1,城山,935-0002,富山県,氷見市,阿尾527,,0766-72-1431,991019,3,ふぐ処理営業,,20180606,20240609,20300608,,
1,株式会社　食養の杜とやま,930-0262,富山県,中新川郡立山町,蔵本新266-2,,076-464-2788,210,3,菓子製造業,,20121127,20221127,20281126,,
1,株式会社　食養の杜とやま,930-0262,富山県,中新川郡立山町,蔵本新266-2,,076-464-2788,210,4,そうざい製造業,,20221114,20221127,20281126,,
1,株式会社　食養の杜とやま,930-0262,富山県,中新川郡立山町,蔵本新266-2,,076-464-2788,210,5,アイスクリーム類製造業,,20240604,20240604,20300603,,
1,ビジネスホテル信貴館,935-0016,富山県,氷見市,本町17-19,,0766-72-3000,990251,1,飲食店営業,旅館,19840917,20210901,20260831,,0
1,エルダーヴィラ氷見１階ロビ－,935-0061,富山県,氷見市,余川南山50,エルダ－ヴィラ氷見,0766-72-5000,990866,1,乳類販売業,自動販売機,19951003,20161001,20220930,,0
1,有限会社　真田製餡所,937-0804,富山県,魚津市,並木町10-9,,0765-22-0705,990002,1,菓子製造業,,19971227,20221227,20271226,,0
1,仁右衛門旅館,937-0826,富山県,魚津市,北山702,,0765-33-9221,991069,1,飲食店営業,旅館,19980818,20230901,20290831,,0
1,㈲水口ミルクプラント,939-1758,富山県,南砺市,殿642,㈱旭工業,,990936,1,乳類販売業,自動販売機,19950405,20160401,20220331,,0
1,㈲水口ミルクプラント,939-1704,富山県,南砺市,田中411,日の出屋製菓産業㈱本社工場,,990939,1,乳類販売業,自動販売機,19950405,20160401,20220331,,0
1,㈲水口ミルクプラント,939-1681,富山県,南砺市,才川七字荒山9-5,ホテルＩＯＸクルム,,990943,1,乳類販売業,自動販売機,19950405,20160401,20220331,,0
1,井口村体験交流センターゆーゆうランド花椿,939-1877,富山県,南砺市,井口持掛谷35,ゆうゆうランド花椿,0763-64-2288,567,1,乳類販売業,自動販売機,20030523,20150526,20210525,,0
1,（株）日本抵抗器製作所,939-1807,富山県,南砺市,北野2315,（株）日本抵抗器製作所,0763-62-1180,991942,1,乳類販売業,自動販売機,19960802,20180802,20240801,,0
1,城端行政センター,939-1861,富山県,南砺市,城端1046,城端行政センター,0763-62-1212,132,1,乳類販売業,自動販売機,20001117,20181117,20241116,,0
1,粋な民宿　美岬,935-0002,富山県,氷見市,阿尾3373,,0766-74-1155,990792,1,飲食店営業,旅館,19941120,20211101,20271031,,0
1,粋な民宿　美岬,935-0002,富山県,氷見市,阿尾3373,,0766-74-1155,990800,2,喫茶店営業,,20050519,20200519,20250518,,
1,粋な民宿　美岬,935-0002,富山県,氷見市,阿尾3373,,0766-74-1155,990792,3,ふぐ処理営業,,20110523,20230523,20290522,,
1,有限会社星野屋商店,935-0017,富山県,氷見市,丸の内13-17,,0766-74-0408,380,1,野菜果物販売業,,20041126,20151126,20211125,,0
1,（有）清水,939-0654,富山県,下新川郡入善町,板屋322,,0765-76-0314,991085,2,魚介類販売業,,20180620,20230621,20280620,,
1,鮨処きよ水,935-0011,富山県,氷見市,中央町8-22,,0766-72-2511,339,1,飲食店営業,すし,20040602,20240610,20290609,,0
1,鶴亀荘,935-0031,富山県,氷見市,柳田1354,,0766-91-5533,31,102,集団給食施設（Bランク）,,,,,,
1,民宿  美浜荘,935-0032,富山県,氷見市,島尾2205-16,,0766-91-0074,990323,2,飲食店営業,旅館,19930917,20190901,20250831,,0
1,島尾キャンプ場食堂,935-0031,富山県,氷見市,柳田字浜畑3584-5,,0766-91-0074,991028,1,飲食店営業,喫茶軽食,19980701,20230701,20280630,,0
1,（有）石橋水産食品,934-0004,富山県,射水市,西新湊8-15,,0766-82-3857,990002,1,水産製品製造業,,19820315,20230315,20280314,,0
1,石黒種麹店,939-1652,富山県,南砺市,福光新町54,,0763-52-0128,990396,1,みそ又はしょうゆ製造業,,19861020,20231001,20280930,,0
1,有限会社　石倉家,936-0053,富山県,滑川市,上小泉2837-8,,076-475-8221,991190,2,飲食店営業,食堂,20091211,20191214,20241213,,
1,石田鮮魚店,938-0282,富山県,黒部市,宇奈月温泉223,,0765-62-1716,991348,1,魚介類販売業,,19950908,20230908,20290907,,0
1,川喜,935-0016,富山県,氷見市,本町2-1,,0766-74-5555,990144,1,飲食店営業,すし,19910412,20240401,20290331,,0
1,川合田温泉　山田家,939-1613,富山県,南砺市,川西1535,,0763-52-0821,990679,1,飲食店営業,旅館,19870120,20200101,20251231,,0
1,川合田温泉　山田家,939-1613,富山県,南砺市,川西1535,,0763-52-0821,990679,2,乳類販売業,自動販売機,19921225,20181201,20241130,,0
1,仕出し専門店　川尻,930-0235,富山県,中新川郡立山町,榎48-1,,076-463-0067,991810,1,飲食店営業,仕出し弁当,19980509,20240509,20290508,,0
1,仕出し専門店　川尻,930-0235,富山県,中新川郡立山町,榎48-1,,076-463-0067,991810,2,魚介類販売業,,20211117,20211119,20261118,,
1,川村水産,936-0048,富山県,滑川市,三穂町1666,,076-475-7058,991804,1,水産製品製造業,,19980420,20240420,20300131,,0
1,絲穂,935-0017,富山県,氷見市,丸の内2-23,,0766-74-6218,990254,1,飲食店営業,喫茶軽食,19880928,20200901,20250831,,0
1,増重,937-0051,富山県,魚津市,駅前新町9-25,,0765-24-1286,991125,1,飲食店営業,軽飲食,19990514,20230514,20290513,,0
1,（有）孫七・川田水産,934-0025,富山県,射水市,八幡町2-7-35,,0766-84-5223,10,2,魚介類販売業,,20000221,20210221,20280220,,0
1,（有）孫七・川田水産,934-0025,富山県,射水市,八幡町2-7-35,,0766-84-5223,10,1,そうざい製造業,,20000221,20210221,20280220,,0
1,（有）孫七・川田水産,934-0025,富山県,射水市,八幡町1-1100,,0766-84-4484,11,1,魚介類販売業,,20000221,20200221,20250220,,0
1,（有）孫七・川田水産,934-0025,富山県,射水市,八幡町1-1100,,0766-84-4484,11,2,ふぐ処理営業,,20110713,20210713,20260712,,
1,（有）孫七・川田水産,934-0025,富山県,射水市,八幡町1-1100,,0766-84-4484,11,103,その他の食料・飲料販売業,,,20211110,29990101,,
1,（有）孫七・川田水産　販売店,934-0025,富山県,射水市,八幡町1-1100,,0766-84-2654,585,1,魚介類販売業,,20050331,20230331,20290330,,0
1,太閤寿し,939-0363,富山県,射水市,中太閤山1-1-1,,0766-56-0678,991647,1,飲食店営業,仕出し弁当,19981118,20231118,20281117,,0
1,大黒家,939-1367,富山県,砺波市,広上町9-30,,0763-33-1598,990111,1,飲食店営業,食堂,19970201,20210201,20260131,,0
1,有限会社 大崎丸善,937-0041,富山県,魚津市,吉島553-3,,0765-22-8858,990960,1,菓子製造業,,19970611,20240611,20290610,,0
1,有限会社 大崎丸善,937-0041,富山県,魚津市,吉島553-3,,0765-22-8858,990960,2,飲食店営業,喫茶軽食,20200730,20240611,20290610,,
1,有限会社　大芳,939-0234,富山県,射水市,二口1070,,0766-52-0029,322,2,魚介類販売業,,20021121,20201121,20261120,,0
1,有限会社　大芳,939-0234,富山県,射水市,二口1070,,0766-52-0029,322,1,飲食店営業,仕出し弁当,20021121,20201121,20261120,,0
1,有限会社　大芳,939-0234,富山県,射水市,二口1070,,0766-52-0029,322,4,ふぐ処理営業,,20110725,20201121,20261120,,
1,棚橋商店,938-0031,富山県,黒部市,三日市3411-1,,0765-52-2909,991195,1,食肉販売業,,19901128,20201029,20251028,,0
1,棚橋商店,938-0031,富山県,黒部市,三日市3411-1,,0765-52-2909,990296,1,飲食店営業,料理,19921029,20201029,20251028,,0
1,棚橋商店,938-0031,富山県,黒部市,三日市3411-1,,0765-52-2909,990296,2,飲食店営業,そう菜,19921029,20201029,20251028,,0
1,お宿いけがみ,937-0826,富山県,魚津市,北山684番地,,0765-33-9321,991023,1,飲食店営業,旅館,19980213,20220213,20270212,,0
1,トラットリア　スプンティーノ,930-3267,富山県,中新川郡立山町,江崎99,,076-463-6662,75,1,飲食店営業,食堂,20001227,20220104,20270103,,0
1,中村海産,935-0015,富山県,氷見市,伊勢大町2-13-5,,0766-72-0596,394,1,水産製品製造業,,20050217,20230218,20290217,,0
1,中村海産,935-0015,富山県,氷見市,伊勢大町2-13-5,,0766-72-0596,394,2,菓子製造業,,20240402,20240403,20290217,,
1,有限会社　中村蒲鉾,937-0866,富山県,魚津市,本町2-14-9,,0765-22-0730,990521,1,水産製品製造業,,19980201,20230201,20280131,,0
1,スーパージャンプ鮮魚(有)忠,938-0045,富山県,黒部市,田家新742,,0765-54-0099,991338,2,魚介類販売業,,19950720,20190720,20240719,,0
1,スーパージャンプ鮮魚(有)忠,938-0045,富山県,黒部市,田家新742,,0765-54-0099,991338,1,飲食店営業,そう菜,19950720,20190720,20240719,,0
1,有限会社忠鮮魚店,937-0000,富山県,魚津市,村木定坊割2500-2,魚津シーサイドプラザ内,0765-23-0079,334,2,魚介類販売業,,20040716,20220724,20280723,,0
1,天野餅店,939-1366,富山県,砺波市,表町14-10,,0763-32-2446,990636,1,菓子製造業,,19910410,20240401,20290331,,0
1,有限会社　田村萬盛堂,939-1861,富山県,南砺市,城端171,,0763-62-0124,13,1,菓子製造業,,20000226,20220226,20280225,,0
1,斗々庵二俣屋,939-0341,富山県,射水市,三ケ3347-2,,0766-55-0365,990834,1,菓子製造業,,19890905,20190905,20250904,,0
1,（有）渡辺食品,939-0303,富山県,射水市,西高木1185-10,,0766-55-3175,991659,1,水産製品製造業,,19981020,20211020,20271019,,0
1,島崎松月堂,937-0864,富山県,魚津市,新角川1-7-16,,0765-22-0659,990402,2,乳類販売業,,19980811,20150811,20210810,,0
1,島崎松月堂,937-0864,富山県,魚津市,新角川1-7-16,,0765-22-0659,990402,1,菓子製造業,,19980930,20190930,20240929,,0
1,クレオホール,939-1735,富山県,南砺市,小林121-1,,0763-52-9000,991815,1,飲食店営業,料理,19951011,20201002,20261001,,0
1,クレオホール福野,939-1532,富山県,南砺市,寺家254,クレオホール福野,0763-22-1900,713,1,飲食店営業,簡易,20040507,20240508,20300507,,0
1,㈲藤田食品店　仕出し部,939-1852,富山県,南砺市,是安1182-1,,0763-62-0103,990916,2,そうざい製造業,,19950403,20200401,20250331,,0
1,㈲藤田食品店　仕出し部,939-1852,富山県,南砺市,是安1182-1,,0763-62-0103,990916,1,飲食店営業,仕出し弁当,19950403,20200401,20250331,,0
1,菜彩や　フジタストア,939-1861,富山県,南砺市,城端221,,0763-62-0106,10,3,食肉販売業,,20000223,20240223,20300222,,0
1,菜彩や　フジタストア,939-1861,富山県,南砺市,城端221,,0763-62-0106,10,2,乳類販売業,,20000223,20180223,20240222,,0
1,菜彩や　フジタストア,939-1861,富山県,南砺市,城端221,,0763-62-0106,10,105,その他の食料・飲料販売業,,,,,,
1,菜彩や　フジタストア,939-1861,富山県,南砺市,城端221,,0763-62-0106,10,104,野菜果物販売業,,,,,,
1,(有)藤田食品店　采彩やフジタストア,939-1861,富山県,南砺市,城端221,,0763-62-0106,347,1,飲食店営業,そう菜,20020218,20200218,20260217,,0
1,七輪焼肉　徳ヱ門,939-1800,富山県,南砺市,城端4386-1,,0763-62-2152,809,1,飲食店営業,食堂,20041118,20221119,20271118,,0
1,ファンタジー,937-0018,富山県,魚津市,西尾崎1483-1,,0765-22-6618,990077,1,飲食店営業,旅館,19970205,20210205,20260204,,0
1,魚津神経サナトリウム,937-0017,富山県,魚津市,江口1784-1　魚津神経サナトリウム内,,0765-22-8681,990959,1,飲食店営業,食堂,19970612,20200612,20260611,,0
1,有限会社  日名田屋餅店,935-0015,富山県,氷見市,伊勢大町1-11-49,,0766-72-1984,990358,1,菓子製造業,,19940201,20220201,20270131,,0
1,有限会社  日名田屋餅店,935-0015,富山県,氷見市,伊勢大町1-11-49,,0766-72-1984,,,その他の食料・飲料販売業,,,,,,
1,有限会社能登,932-0815,富山県,小矢部市,高木出1105-1,,0766-68-3276,40036,2,漬物製造業,,20240305,20240305,20300304,,
1,有限会社　白川栄養食品,932-0053,富山県,小矢部市,石動町1-30,,0766-67-1261,990871,1,そうざい製造業,,19971107,20211107,20261106,,0
1,有限会社　白川栄養食品,932-0053,富山県,小矢部市,石動町1-30,,0766-67-1261,990254,1,食肉販売業,,19981211,20181211,20241210,,0
1,Switch Sweets Cafe,933-0946,富山県,高岡市,昭和町3-1-21,,0766-24-3270,40185,1,飲食店営業,喫茶軽食,20040824,20220901,20280831,,0
1,有限会社　尾崎商会,937-0806,富山県,魚津市,友道1153-1,,0765-24-6666,990022,3,飲食店営業,喫茶軽食,19940310,20210723,20260722,,0
1,有限会社　尾崎商会,937-0806,富山県,魚津市,友道1153-1,,0765-24-6666,990022,4,水産製品製造業,,20210607,20210723,20260722,,
1,(有)尾崎商会,937-0806,富山県,魚津市,友道1153-1,,0765-24-6666,990930,1,魚介類販売業（包装済の魚介類のみの販売）,,19940303,20160723,20210722,,0
1,(有)美人家,935-0031,富山県,氷見市,柳田1110-1,,0766-91-2225,990329,1,飲食店営業,仕出し弁当,19890831,20190801,20240731,,0
1,有限会社 氷見麺業美濃屋,935-0015,富山県,氷見市,伊勢大町2-5-25,,0766-74-0095,990025,102,その他の食料品製造・加工業,,,,,,
1,有限会社　浜浦水産,937-0865,富山県,魚津市,上口1-1-26,,0765-23-0103,990710,1,そうざい製造業,,19950914,20220914,20270913,,0
1,有限会社　浜浦水産,937-0865,富山県,魚津市,上口1-1-26,,0765-23-0103,990710,2,魚介類販売業,,19950914,20220914,20270913,,0
1,有限会社　浜浦水産,937-0865,富山県,魚津市,上口1-1-26,,0765-23-0103,990710,3,ふぐ処理営業,,20110912,20220914,20270913,,
1,福多屋菓子舗,938-0863,富山県,黒部市,宇奈月町熊野17,,0765-65-1188,991507,1,菓子製造業,,19930416,20240416,20290415,,0
1,（有）片口屋,939-0351,富山県,射水市,戸破6362,,0766-55-0003,991534,1,みそ又はしょうゆ製造業,,19771113,20211128,20261127,,0
1,（有）片口屋,939-0351,富山県,射水市,戸破6362,,0766-55-0003,991534,103,その他の食料品製造・加工業,,,,,,
1,（有）片口屋,939-0351,富山県,射水市,戸破6362,,0766-55-0003,991534,4,そうざい製造業,,20230410,20230410,20290409,,
1,（有）片口屋,939-0351,富山県,射水市,戸破6362,,0766-55-0003,991534,5,菓子製造業,,20230711,20230711,20290409,,
1,有限会社　宝屋,937-0062,富山県,魚津市,仏又556,,0765-22-5878,990378,1,菓子製造業,,19970602,20230602,20280601,,0
1,有限会社　宝屋,937-0062,富山県,魚津市,仏又556,,0765-22-2672,990704,1,飲食店営業,仕出し弁当,19940728,20230602,20280601,,0
1,温泉民宿いけもり,935-0007,富山県,氷見市,指崎1632-1,,0766-74-6123,397,1,飲食店営業,旅館,20050228,20200228,20250227,,0
1,温泉民宿いけもり,935-0007,富山県,氷見市,指崎1632-1,,0766-74-6123,397,2,菓子製造業,,20090710,20240711,20290710,,
1,温泉民宿いけもり,935-0007,富山県,氷見市,指崎1632-1,,0766-74-6123,397,3,ふぐ処理営業,,20110701,20210701,20260630,,
1,民宿　わたなべ,935-0413,富山県,氷見市,小境43,,0766-78-1118,991104,1,飲食店営業,食堂,19990801,20200801,20250731,,0
1,（有）民宿　竹や,935-0032,富山県,氷見市,島尾1409-1,,0766-91-6555,991111,1,飲食店営業,旅館,19991014,20231001,20290930,,0
1,八十八荘,936-0891,富山県,中新川郡上市町,護摩堂535,,076-473-2267,990282,1,飲食店営業,旅館,19990730,20190730,20240729,,0
